,cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
5876,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Alaska,10/10/2016,10/14/2016,Google Consumer Surveys,B,71,lv,0.0196474,34.6,29.98,4.87,,40.26467,39.03119,2.303444,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46956,73445,10/17/16,09:24:53  8 Nov 2016
5877,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,10/8/2016,10/16/2016,SurveyMonkey,C-,1135,lv,0.0196056,40.0,45.0,10.0,,38.86934,47.83055,5.400489,,,http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/,47020,73520,10/18/16,09:24:53  8 Nov 2016
5878,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Arkansas,10/27/2016,11/2/2016,SurveyMonkey,C-,593,lv,0.019601,36.0,53.0,6.0,,34.66227,52.97664,3.269698,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48132,75401,11/3/16,09:24:53  8 Nov 2016
5879,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Mississippi,10/24/2016,10/30/2016,SurveyMonkey,C-,635,lv,0.0195361,42.0,47.0,5.0,,40.6065,47.42754,1.911339,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47818,74841,10/31/16,09:24:53  8 Nov 2016
5880,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,10/28/2016,11/3/2016,SurveyMonkey,C-,1004,lv,0.0195271,56.0,29.0,8.0,,54.72792,28.90042,5.402406,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48290,75657,11/4/16,09:24:53  8 Nov 2016
5881,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,10/29/2016,11/4/2016,SurveyMonkey,C-,2568,lv,0.0195264,45.0,45.0,7.0,,43.63241,44.60509,4.503678,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48424,75894,11/5/16,09:24:53  8 Nov 2016
5882,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,7/23/2016,7/24/2016,"Mason-Dixon Polling & Research, Inc.",B+,625,lv,0.0194323,41.0,40.0,,,39.75752,41.00997,,,,http://www.stltoday.com/online/missouri-presidential-and-senate-poll/pdf_ea922fa3-95f2-55e3-a1df-5ce1ab4e2a2f.html,44706,68310,7/29/16,09:24:53  8 Nov 2016
5883,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,10/28/2016,11/3/2016,SurveyMonkey,C-,1583,lv,0.0194285,43.0,47.0,5.0,,41.63804,46.73801,2.402406,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48309,75676,11/4/16,09:24:53  8 Nov 2016
5884,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New York,10/29/2016,11/4/2016,SurveyMonkey,C-,2131,lv,0.0193831,58.0,32.0,5.0,,56.66787,31.65166,2.503679,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48446,75916,11/5/16,09:24:53  8 Nov 2016
5885,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,9/30/2016,10/13/2016,Ipsos,A-,487,lv,0.0193271,53.72,31.56,,,52.70012,32.80662,,,,http://reuters.com/statesofthenation/,46834,73280,10/15/16,09:24:53  8 Nov 2016
5886,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,10/15/2016,10/19/2016,Google Consumer Surveys,B,485,lv,0.0193241,48.34,23.72,6.21,,53.82776,32.78197,4.041295,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,47122,73755,10/21/16,09:24:53  8 Nov 2016
5887,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Kentucky,9/30/2016,10/20/2016,Ipsos,A-,458,lv,0.019287,41.04,51.6,,,39.91948,53.00727,,,,http://www.reuters.com/statesofthenation/,47199,73876,10/22/16,09:24:53  8 Nov 2016
5888,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Illinois,10/20/2016,10/24/2016,Google Consumer Surveys,B,1053,lv,0.0191903,37.07,30.39,6.7,,42.41006,38.13129,5.065673,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,47370,74407,10/27/16,09:24:53  8 Nov 2016
5889,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Texas,10/20/2016,10/24/2016,Google Consumer Surveys,B,1026,lv,0.0191534,30.24,43.55,7.46,,35.577,51.24968,5.825673,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,47399,74436,10/27/16,09:24:53  8 Nov 2016
5890,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Tennessee,10/28/2016,11/3/2016,SurveyMonkey,C-,1063,lv,0.0191408,41.0,49.0,5.0,,39.66161,48.78061,2.402406,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48311,75678,11/4/16,09:24:53  8 Nov 2016
5891,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,10/20/2016,10/28/2016,SurveyMonkey,C-,740,lv,0.0190855,36.0,50.0,12.0,,34.56433,51.2076,8.60223,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47670,74646,10/28/16,09:24:53  8 Nov 2016
5892,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Montana,9/23/2016,10/13/2016,Ipsos,A-,139,lv,0.019065,33.91,54.15,,,31.36603,53.69252,,,,http://reuters.com/statesofthenation/,46840,73286,10/15/16,09:24:53  8 Nov 2016
5893,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maine,10/10/2016,10/14/2016,Google Consumer Surveys,B,82,lv,0.0189485,42.77,25.71,9.22,,48.46488,34.98215,6.653445,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46977,73466,10/17/16,09:24:53  8 Nov 2016
5895,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Oregon,9/30/2016,10/20/2016,Ipsos,A-,644,lv,0.0188016,46.28,37.24,,,44.59839,38.35194,,,,http://www.reuters.com/statesofthenation/,47218,73895,10/22/16,09:24:53  8 Nov 2016
5896,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Rhode Island,10/10/2016,10/14/2016,Google Consumer Surveys,B,45,lv,0.0187801,57.33,13.05,2.26,,63.05511,22.54325,-0.3065557,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46995,73484,10/17/16,09:24:53  8 Nov 2016
5897,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,10/27/2016,11/2/2016,SurveyMonkey,C-,937,lv,0.0187021,43.0,44.0,9.0,,41.67074,43.99785,6.269698,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48157,75426,11/3/16,09:24:53  8 Nov 2016
5898,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,10/20/2016,10/24/2016,Google Consumer Surveys,B,839,lv,0.0186519,39.02,38.79,5.53,,44.35498,46.46226,3.895674,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,47394,74431,10/27/16,09:24:53  8 Nov 2016
5900,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Kansas,10/26/2016,11/1/2016,SurveyMonkey,C-,1164,lv,0.0186054,37.0,48.0,10.0,,35.67258,48.25469,7.135647,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48037,75166,11/2/16,09:24:53  8 Nov 2016
5901,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,10/20/2016,10/28/2016,SurveyMonkey,C-,2433,lv,0.0185797,44.0,45.0,8.0,,42.55054,46.06027,4.60223,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47666,74642,10/28/16,09:24:53  8 Nov 2016
5902,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,10/28/2016,11/3/2016,SurveyMonkey,C-,943,lv,0.0185589,55.0,37.0,3.0,,53.67802,36.81026,0.4024057,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48299,75666,11/4/16,09:24:53  8 Nov 2016
5903,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,10/16/2016,10/23/2016,Rasmussen Reports/Pulse Opinion Research,C+,875,lv,0.0184851,45.0,41.0,6.0,,45.49083,43.60217,4.818676,,,http://www.allianceesapoll.com/new-poll-results.html,47313,74017,10/24/16,09:24:53  8 Nov 2016
5904,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,10/16/2016,10/23/2016,Rasmussen Reports/Pulse Opinion Research,C+,875,lv,0.0184851,47.0,41.0,6.0,,47.48479,43.51756,4.818676,,,http://www.allianceesapoll.com/new-poll-results.html,47311,74026,10/24/16,09:24:53  8 Nov 2016
5905,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,10/16/2016,10/23/2016,Rasmussen Reports/Pulse Opinion Research,C+,875,lv,0.0184851,42.0,43.0,6.0,,42.49826,45.70647,4.818676,,,http://www.allianceesapoll.com/new-poll-results.html,47312,74016,10/24/16,09:24:53  8 Nov 2016
5906,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Connecticut,10/28/2016,11/3/2016,SurveyMonkey,C-,925,lv,0.0184756,52.0,38.0,6.0,,50.69288,37.83711,3.402406,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48275,75642,11/4/16,09:24:53  8 Nov 2016
5907,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,8/14/2016,8/18/2016,Saint Leo University,C+,1380,lv,0.0183927,51.7,37.7,8.3,,52.51366,44.41026,3.691195,,,http://polls.saintleo.edu/survey-florida-looks-like-it-will-support-clinton-for-president/,44919,68907,8/23/16,09:24:53  8 Nov 2016
5908,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Wyoming,10/10/2016,10/14/2016,Google Consumer Surveys,B,61,lv,0.0183408,16.58,51.9,12.22,,22.22985,60.84277,9.653444,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,47006,73495,10/17/16,09:24:53  8 Nov 2016
5909,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,10/14/2016,10/20/2016,Ipsos,A-,631,lv,0.0183273,48.01,44.38,,,47.25991,46.19732,,,,http://www.reuters.com/statesofthenation/,47192,73869,10/22/16,09:24:53  8 Nov 2016
5910,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New York,8/4/2016,8/8/2016,Gravis Marketing,B-,1717,rv,0.018316,48.0,34.0,6.0,,50.15779,37.88253,3.052109,,,http://projects.fivethirtyeight.com/polls/20160809_NY_1.pdf,44829,68679,8/11/16,09:24:53  8 Nov 2016
5911,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,10/7/2016,10/20/2016,Ipsos,A-,523,lv,0.018291,40.91,49.4,,,39.42551,50.31358,,,,http://www.reuters.com/statesofthenation/,47193,73870,10/22/16,09:24:53  8 Nov 2016
5912,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,10/28/2016,11/3/2016,SurveyMonkey,C-,879,lv,0.018285,39.0,49.0,8.0,,37.66132,48.78009,5.402406,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48294,75661,11/4/16,09:24:53  8 Nov 2016
5913,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,10/28/2016,11/3/2016,SurveyMonkey,C-,2872,lv,0.0182465,44.0,46.0,6.0,,42.63701,45.73616,3.402406,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48279,75646,11/4/16,09:24:53  8 Nov 2016
5914,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Vermont,7/11/2016,7/23/2016,Castleton University,B+,637,lv,0.018217,39.0,17.0,5.0,,44.36967,23.4026,2.820538,,,http://digital.vpr.net/post/vpr-poll-issues-races-and-full-results#vpr-poll-jul2016-files-downloads,44700,68298,7/28/16,09:24:53  8 Nov 2016
5915,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,10/29/2016,11/4/2016,SurveyMonkey,C-,1869,lv,0.0181938,44.0,43.0,7.0,,42.67556,42.66176,4.503678,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48463,75933,11/5/16,09:24:53  8 Nov 2016
5916,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New York,10/20/2016,10/28/2016,SurveyMonkey,C-,1630,lv,0.0181784,57.0,32.0,4.0,,55.57433,33.3143,0.6022298,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47688,74664,10/28/16,09:24:53  8 Nov 2016
5917,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New York,10/20/2016,10/24/2016,Google Consumer Surveys,B,1089,lv,0.0181616,43.97,29.08,5.19,,49.31417,36.87696,3.555673,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,47390,74427,10/27/16,09:24:53  8 Nov 2016
5918,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Kansas,10/18/2016,10/26/2016,SurveyMonkey,C-,1842,lv,0.0181427,36.0,48.0,11.0,,34.56211,49.69869,7.332718,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47572,74462,10/27/16,09:24:53  8 Nov 2016
5920,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,10/16/2016,10/23/2016,Rasmussen Reports/Pulse Opinion Research,C+,875,lv,0.0180494,46.0,41.0,4.0,,46.49689,43.68719,2.818676,,,http://www.allianceesapoll.com/new-poll-results.html,47310,74014,10/24/16,09:24:53  8 Nov 2016
5921,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,10/28/2016,11/3/2016,SurveyMonkey,C-,1469,lv,0.0180419,37.0,47.0,10.0,,35.68676,46.82606,7.402406,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48284,75651,11/4/16,09:24:53  8 Nov 2016
5922,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,10/20/2016,10/28/2016,SurveyMonkey,C-,1338,lv,0.0179447,43.0,42.0,8.0,,41.57948,43.36935,4.60223,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47705,74681,10/28/16,09:24:53  8 Nov 2016
5923,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Tennessee,9/30/2016,10/13/2016,Ipsos,A-,541,lv,0.017932,34.58,47.28,,,33.67812,48.66798,,,,http://reuters.com/statesofthenation/,46855,73301,10/15/16,09:24:53  8 Nov 2016
5924,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,West Virginia,10/24/2016,10/30/2016,SurveyMonkey,C-,294,lv,0.0179202,27.0,59.0,5.0,,25.65565,59.681,1.911339,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47842,74865,10/31/16,09:24:53  8 Nov 2016
5925,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Kentucky,10/28/2016,11/3/2016,SurveyMonkey,C-,843,lv,0.0178923,35.0,55.0,6.0,,33.66298,54.78307,3.402406,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48286,75653,11/4/16,09:24:53  8 Nov 2016
5926,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,10/15/2016,10/19/2016,Google Consumer Surveys,B,414,lv,0.0178733,49.12,25.44,5.26,,54.54406,33.77474,3.091295,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,47123,73756,10/21/16,09:24:53  8 Nov 2016
5927,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,7/5/2016,7/11/2016,Marist College,A,876,rv,0.0178144,41.0,34.0,10.0,,43.71494,40.38335,4.706404,,,http://www.wsj.com/articles/polls-find-clinton-leading-in-4-key-swing-states-1468555202,44591,67964,7/15/16,09:24:53  8 Nov 2016
5928,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,10/27/2016,11/2/2016,Ipsos,A-,896,lv,0.0177964,46.68,47.07,,,46.58519,47.24273,,,,http://www.reuters.com/statesofthenation/,48220,75521,11/3/16,09:24:53  8 Nov 2016
5929,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,10/7/2016,10/20/2016,Ipsos,A-,795,lv,0.0177766,52.66,31.71,,,51.94827,33.81041,,,,http://www.reuters.com/statesofthenation/,47212,73889,10/22/16,09:24:53  8 Nov 2016
5930,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Kansas,10/25/2016,10/31/2016,SurveyMonkey,C-,1273,lv,0.0177709,36.0,47.0,12.0,,34.66126,47.47041,9.025347,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47899,74955,11/1/16,09:24:53  8 Nov 2016
5931,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,7/5/2016,7/10/2016,Marist College,A,822,rv,0.0177649,37.0,37.0,7.0,,40.00531,43.79368,1.706405,,,http://www.nbcnews.com/politics/first-read/polls-clinton-ahead-or-even-midwest-battlegrounds-n608651,44572,67921,7/13/16,09:24:53  8 Nov 2016
5932,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Nebraska,10/27/2016,11/2/2016,SurveyMonkey,C-,599,lv,0.0177577,34.0,50.0,9.0,,32.67704,50.01366,6.269698,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48156,75425,11/3/16,09:24:53  8 Nov 2016
5933,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Idaho,10/10/2016,10/14/2016,Google Consumer Surveys,B,161,lv,0.0177434,23.38,33.65,7.98,,29.02798,42.57916,5.413445,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46969,73458,10/17/16,09:24:53  8 Nov 2016
5934,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Montana,10/10/2016,10/14/2016,Google Consumer Surveys,B,141,lv,0.0176829,27.78,28.31,13.84,,33.44003,37.32725,11.27345,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46982,73471,10/17/16,09:24:53  8 Nov 2016
5935,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Tennessee,10/20/2016,10/28/2016,SurveyMonkey,C-,565,lv,0.0175598,38.0,51.0,6.0,,36.56674,52.23326,2.60223,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47698,74674,10/28/16,09:24:53  8 Nov 2016
5936,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,10/7/2016,10/20/2016,Ipsos,A-,685,lv,0.0175502,49.04,37.04,,,47.68677,38.3177,,,,http://www.reuters.com/statesofthenation/,47225,73902,10/22/16,09:24:53  8 Nov 2016
5937,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,10/20/2016,10/28/2016,SurveyMonkey,C-,2512,lv,0.0175139,47.0,42.0,6.0,,45.56427,43.20696,2.60223,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47694,74670,10/28/16,09:24:53  8 Nov 2016
5938,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,10/26/2016,11/1/2016,SurveyMonkey,C-,994,lv,0.0175105,42.0,43.0,10.0,,40.66327,43.22325,7.135647,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48049,75178,11/2/16,09:24:53  8 Nov 2016
5939,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Idaho,10/24/2016,10/30/2016,SurveyMonkey,C-,407,lv,0.0174665,31.0,49.0,11.0,,29.65953,49.70097,7.911339,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47806,74829,10/31/16,09:24:53  8 Nov 2016
5941,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,10/20/2016,10/28/2016,SurveyMonkey,C-,1747,lv,0.0172322,42.0,43.0,9.0,,40.5763,44.33535,5.60223,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47658,74634,10/28/16,09:24:53  8 Nov 2016
5942,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,10/15/2016,10/19/2016,Google Consumer Surveys,B,551,lv,0.0172179,33.26,42.1,6.96,,38.66379,50.20331,4.791295,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,47113,73746,10/21/16,09:24:53  8 Nov 2016
5943,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,West Virginia,9/30/2016,10/20/2016,Ipsos,A-,129,lv,0.0172138,39.5,55.84,,,38.119,57.13055,,,,http://www.reuters.com/statesofthenation/,47227,73904,10/22/16,09:24:53  8 Nov 2016
5944,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Utah,10/27/2016,11/2/2016,SurveyMonkey,C-,1247,lv,0.01721,30.0,33.0,8.0,25.0,28.66256,32.97923,5.229041,25.17171,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48173,75442,11/3/16,09:24:53  8 Nov 2016
5945,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,California,10/20/2016,10/28/2016,SurveyMonkey,C-,2431,lv,0.017196,54.0,31.0,7.0,,52.57464,32.31767,3.60223,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47660,74636,10/28/16,09:24:53  8 Nov 2016
5946,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,9/20/2016,9/22/2016,Data Orbital,,550,lv,0.0171547,38.0,40.0,9.0,,40.87095,42.75748,5.988948,,,http://us12.campaign-archive2.com/?u=5a280d25318f2afe3f311adb6&id=ff56065af6,46160,72169,9/26/16,09:24:53  8 Nov 2016
5947,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,9/18/2016,9/20/2016,Public Policy Polling,B+,1024,lv,0.0171547,43.0,45.0,6.0,,44.49078,47.10657,3.660265,,,http://www.publicpolicypolling.com/main/2016/09/presidential-race-tied-cooper-up-in-nc.html,45912,71747,9/21/16,09:24:53  8 Nov 2016
5948,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,9/30/2016,10/13/2016,Ipsos,A-,561,lv,0.0170814,46.61,40.89,,,44.47589,41.26826,,,,http://reuters.com/statesofthenation/,46821,73267,10/15/16,09:24:53  8 Nov 2016
5949,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,District of Columbia,10/17/2016,10/25/2016,SurveyMonkey,C-,504,lv,0.0170737,88.0,5.0,3.0,,86.59771,7.284416,-0.775318,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47480,74318,10/26/16,09:24:53  8 Nov 2016
5951,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,7/29/2016,8/1/2016,MassINC Polling Group,A-,609,lv,0.0170153,47.0,32.0,8.0,,50.05937,37.35268,3.839146,,,http://www.wbur.org/politicker/2016/08/04/clinton-over-trump-new-hampshire-poll,44765,68494,8/4/16,09:24:53  8 Nov 2016
5952,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,South Dakota,9/16/2016,10/6/2016,Ipsos,A-,113,lv,0.0169496,35.73,45.45,,,34.30119,45.10083,,,,http://www.reuters.com/statesofthenation/,46670,72964,10/10/16,09:24:53  8 Nov 2016
5953,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Louisiana,10/27/2016,11/2/2016,SurveyMonkey,C-,546,lv,0.016932,37.0,51.0,6.0,,35.63876,50.91769,3.269698,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48147,75416,11/3/16,09:24:53  8 Nov 2016
5954,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,7/9/2016,7/12/2016,Fox News/Anderson Robbins Research/Shaw & Company Research,A,600,rv,0.0169277,37.0,28.0,13.0,,42.64424,34.38165,8.827692,,,http://www.foxnews.com/politics/2016/07/13/fox-news-poll-trump-trails-clinton-in-colorado.html,44578,67937,7/13/16,09:24:53  8 Nov 2016
5956,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Washington,9/30/2016,10/13/2016,Ipsos,A-,602,lv,0.0168438,46.94,37.24,,,45.61403,38.49202,,,,http://reuters.com/statesofthenation/,46859,73305,10/15/16,09:24:53  8 Nov 2016
5957,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Texas,10/20/2016,10/28/2016,SurveyMonkey,C-,2377,lv,0.0167559,40.0,47.0,8.0,,38.56649,48.23057,4.60223,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47699,74675,10/28/16,09:24:53  8 Nov 2016
5958,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,South Dakota,10/24/2016,10/30/2016,SurveyMonkey,C-,266,lv,0.0167452,29.0,55.0,12.0,,27.66127,55.70995,8.911339,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47835,74858,10/31/16,09:24:53  8 Nov 2016
5959,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,California,10/29/2016,11/4/2016,SurveyMonkey,C-,2691,lv,0.016714,56.0,30.0,6.0,,54.66834,29.65228,3.503679,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48418,75888,11/5/16,09:24:53  8 Nov 2016
5960,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Minnesota,10/27/2016,11/2/2016,SurveyMonkey,C-,928,lv,0.0166619,47.0,37.0,9.0,,45.68338,37.02953,6.269698,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48152,75421,11/3/16,09:24:53  8 Nov 2016
